"","INCIDENT_DATE","INCIDENT_NUMBER","LOCATION_DISTRICT","OFFENSE_CODE","OFFENSE_DESCRIPTION","LOCATION_ADDRESS","CITY","STATE","ZIP","LATITUDE","LONGITUDE","Location.1","ymd","month","year","wday","hour"
"12652","09-30-2017 07:45:00 PM","2017-122436","53","13A","AGGRAVATED ASSAULT","1116 VALMAR ST","LITTLE ROCK","AR",72204,34.740573,-92.312211,"1116 VALMAR ST
LITTLE ROCK, AR 72204
(34.740573, -92.312211)","2017-09-30","Sep",2017,"Sat",19
"12653","09-30-2017 08:10:00 PM","2017-122458","50","13A","AGGRAVATED ASSAULT","5328 C ST","LITTLE ROCK","AR",72205,34.754745,-92.333074,"5328 C ST
LITTLE ROCK, AR 72205
(34.754745, -92.333074)","2017-09-30","Sep",2017,"Sat",20
"12654","09-30-2017 08:33:00 PM","2017-122465","72","23D","THEFT FROM BUILDING","19301 CANTRELL RD","LITTLE ROCK","AR",72223,34.810936,-92.486473,"19301 CANTRELL RD
LITTLE ROCK, AR 72223
(34.810936, -92.486473)","2017-09-30","Sep",2017,"Sat",20
"12655","09-30-2017 08:32:00 PM","2017-122493","64","23F","THEFT FROM MOTOR VEHICLE","9601 BAPTIST HEALTH DR","LITTLE ROCK","AR",72205,34.745439,-92.381804,"9601 BAPTIST HEALTH DR
LITTLE ROCK, AR 72205
(34.745439, -92.381804)","2017-09-30","Sep",2017,"Sat",20
"12656","09-30-2017 09:00:00 PM","2017-122496","60","240","MOTOR VEHICLE THEFT","7201 KENTUCKY AVE","LITTLE ROCK","AR",72207,34.769983,-92.353816,"7201 KENTUCKY AVE
LITTLE ROCK, AR 72207
(34.769983, -92.353816)","2017-09-30","Sep",2017,"Sat",21
"12657","09-30-2017 10:25:00 PM","2017-122520","80","13A","AGGRAVATED ASSAULT","5102 S UNIVERSITY AVE","LITTLE ROCK","AR",72209,34.703268,-92.344888,"5102 S UNIVERSITY AVE
LITTLE ROCK, AR 72209
(34.703268, -92.344888)","2017-09-30","Sep",2017,"Sat",22
"12658","09-30-2017 11:27:00 PM","2017-122540","60","220","BURGLARY/B&E","7610 T ST","LITTLE ROCK","AR",72227,34.772995,-92.358776,"7610 T ST
LITTLE ROCK, AR 72227
(34.772995, -92.358776)","2017-09-30","Sep",2017,"Sat",23
"12659","09-30-2017 11:39:00 PM","2017-122547","64","23H","ALL OTHER LARCENY","1120 JOHN BARROW RD","LITTLE ROCK","AR",72205,34.743082,-92.37226,"1120 JOHN BARROW RD
LITTLE ROCK, AR 72205
(34.743082, -92.37226)","2017-09-30","Sep",2017,"Sat",23
"12660","10-01-2017 10:00:00 PM","2017-122590","80","220","BURGLARY/B&E","8 WESTERN CT","LITTLE ROCK","AR",72209,34.700958,-92.336834,"8 WESTERN CT
LITTLE ROCK, AR 72209
(34.700958, -92.336834)","2017-10-01","Oct",2017,"Sun",22
"12661","10-01-2017 03:25:00 AM","2017-122618","52","220","BURGLARY/B&E","1501 W ROOSEVELT RD","LITTLE ROCK","AR",72206,34.724842,-92.289673,"1501 W ROOSEVELT RD
LITTLE ROCK, AR 72206
(34.724842, -92.289673)","2017-10-01","Oct",2017,"Sun",3
"12662","10-01-2017 12:00:00 AM","2017-122620","53","13A","AGGRAVATED ASSAULT","301 THAYER ST","LITTLE ROCK","AR",72205,34.748224,-92.300965,"301 THAYER ST
LITTLE ROCK, AR 72205
(34.748224, -92.300965)","2017-10-01","Oct",2017,"Sun",0
"12663","10-01-2017 12:00:00 AM","2017-122620","53","13A","AGGRAVATED ASSAULT","301 THAYER ST","LITTLE ROCK","AR",72205,34.748224,-92.300965,"301 THAYER ST
LITTLE ROCK, AR 72205
(34.748224, -92.300965)","2017-10-01","Oct",2017,"Sun",0
"12664","10-01-2017 04:55:00 AM","2017-122632","62","13A","AGGRAVATED ASSAULT","7200 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.716599,-92.356239,"7200 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.716599, -92.356239)","2017-10-01","Oct",2017,"Sun",4
"12665","10-01-2017 05:45:00 AM","2017-122645","51","23H","ALL OTHER LARCENY","1300 W 7TH ST","LITTLE ROCK","AR",72201,34.744443,-92.28605,"1300 W 7TH ST
LITTLE ROCK, AR 72201
(34.744443, -92.28605)","2017-10-01","Oct",2017,"Sun",5
"12666","10-01-2017 07:50:00 AM","2017-122655","81","220","BURGLARY/B&E","3500 BASELINE RD","LITTLE ROCK","AR",72209,34.667884,-92.317012,"3500 BASELINE RD
LITTLE ROCK, AR 72209
(34.667884, -92.317012)","2017-10-01","Oct",2017,"Sun",7
"12667","09-29-2017 05:50:00 PM","2017-122688","81","23F","THEFT FROM MOTOR VEHICLE","4301 W 65TH ST","LITTLE ROCK","AR",72209,34.690016,-92.324442,"4301 W 65TH ST
LITTLE ROCK, AR 72209
(34.690016, -92.324442)","2017-09-29","Sep",2017,"Fri",17
"12668","10-01-2017 04:45:00 AM","2017-122689","92","220","BURGLARY/B&E","11701 INTERSTATE 30","LITTLE ROCK","AR",72103,34.657543,-92.407921,"11701 INTERSTATE 30
LITTLE ROCK, AR 72103
(34.657543, -92.407921)","2017-10-01","Oct",2017,"Sun",4
"12669","09-30-2017 11:30:00 PM","2017-122692","70","23F","THEFT FROM MOTOR VEHICLE","12405 PLEASANT FOREST DR","LITTLE ROCK","AR",72212,34.787866,-92.410728,"12405 PLEASANT FOREST DR
LITTLE ROCK, AR 72212
(34.787866, -92.410728)","2017-09-30","Sep",2017,"Sat",23
"12670","10-01-2017 09:50:00 AM","2017-122693","62","23H","ALL OTHER LARCENY","11 LAKESIDE DR","LITTLE ROCK","AR",72204,34.703477,-92.35929,"11 LAKESIDE DR
LITTLE ROCK, AR 72204
(34.703477, -92.35929)","2017-10-01","Oct",2017,"Sun",9
"12671","10-01-2017 10:23:00 AM","2017-122703","90","13A","AGGRAVATED ASSAULT","13700 DAVID O DODD RD","LITTLE ROCK","AR",72210,34.707872,-92.411591,"13700 DAVID O DODD RD
LITTLE ROCK, AR 72210
(34.707872, -92.411591)","2017-10-01","Oct",2017,"Sun",10
"12672","10-01-2017 10:23:00 AM","2017-122703","90","13A","AGGRAVATED ASSAULT","13700 DAVID O DODD RD","LITTLE ROCK","AR",72210,34.707872,-92.411591,"13700 DAVID O DODD RD
LITTLE ROCK, AR 72210
(34.707872, -92.411591)","2017-10-01","Oct",2017,"Sun",10
"12673","10-01-2017 10:35:00 AM","2017-122704","41","23C","SHOPLIFTING","2415 BROADWAY ST","LITTLE ROCK","AR",72206,34.724941,-92.278825,"2415 BROADWAY ST
LITTLE ROCK, AR 72206
(34.724941, -92.278825)","2017-10-01","Oct",2017,"Sun",10
"12674","10-01-2017 11:20:00 AM","2017-122725","61","23H","ALL OTHER LARCENY","8415 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753144,-92.367465,"8415 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753144, -92.367465)","2017-10-01","Oct",2017,"Sun",11
"12675","09-29-2017 09:00:00 PM","2017-122732","63","23H","ALL OTHER LARCENY","10520 W MARKHAM ST","LITTLE ROCK","AR",72205,34.753899,-92.391304,"10520 W MARKHAM ST
LITTLE ROCK, AR 72205
(34.753899, -92.391304)","2017-09-29","Sep",2017,"Fri",21
"12676","09-30-2017 11:45:00 AM","2017-122752","82","23H","ALL OTHER LARCENY","5917 BASELINE RD","LITTLE ROCK","AR",72209,34.669067,-92.34227,"5917 BASELINE RD
LITTLE ROCK, AR 72209
(34.669067, -92.34227)","2017-09-30","Sep",2017,"Sat",11
"12677","09-30-2017 05:00:00 PM","2017-122753","72","23D","THEFT FROM BUILDING","10 CHENAL CLUB BLVD","LITTLE ROCK","AR",72223,34.78072,-92.473137,"10 CHENAL CLUB BLVD
LITTLE ROCK, AR 72223
(34.78072, -92.473137)","2017-09-30","Sep",2017,"Sat",17
"12678","10-01-2017 10:35:00 AM","2017-122756","51","23H","ALL OTHER LARCENY","1010 WOLFE ST","LITTLE ROCK","AR",72202,34.741115,-92.292786,"1010 WOLFE ST
LITTLE ROCK, AR 72202
(34.741115, -92.292786)","2017-10-01","Oct",2017,"Sun",10
"12679","09-30-2017 09:30:00 PM","2017-122763","53","220","BURGLARY/B&E","111 BARTON ST","LITTLE ROCK","AR",72205,34.75007,-92.297577,"111 BARTON ST
LITTLE ROCK, AR 72205
(34.75007, -92.297577)","2017-09-30","Sep",2017,"Sat",21
"12680","10-01-2017 02:00:00 PM","2017-122765","81","220","BURGLARY/B&E","8404 SHELLEY DR","LITTLE ROCK","AR",72209,34.672532,-92.338342,"8404 SHELLEY DR
LITTLE ROCK, AR 72209
(34.672532, -92.338342)","2017-10-01","Oct",2017,"Sun",14
"12681","10-01-2017 02:57:00 PM","2017-122768","64","23H","ALL OTHER LARCENY","208 OAK LN","LITTLE ROCK","AR",72205,34.752283,-92.384613,"208 OAK LN
LITTLE ROCK, AR 72205
(34.752283, -92.384613)","2017-10-01","Oct",2017,"Sun",14
"12682","10-01-2017 03:25:00 PM","2017-122775","64","23H","ALL OTHER LARCENY","2600 S SHACKLEFORD RD","LITTLE ROCK","AR",72205,34.732425,-92.394725,"2600 S SHACKLEFORD RD
LITTLE ROCK, AR 72205
(34.732425, -92.394725)","2017-10-01","Oct",2017,"Sun",15
"12683","10-01-2017 11:00:00 AM","2017-122789","82","13A","AGGRAVATED ASSAULT","5216 STANLEY DR","LITTLE ROCK","AR",72209,34.67289,-92.338013,"5216 STANLEY DR
LITTLE ROCK, AR 72209
(34.67289, -92.338013)","2017-10-01","Oct",2017,"Sun",11
"12684","10-01-2017 11:00:00 AM","2017-122789","82","13A","AGGRAVATED ASSAULT","5216 STANLEY DR","LITTLE ROCK","AR",72209,34.67289,-92.338013,"5216 STANLEY DR
LITTLE ROCK, AR 72209
(34.67289, -92.338013)","2017-10-01","Oct",2017,"Sun",11
"12685","10-01-2017 11:00:00 AM","2017-122789","82","13A","AGGRAVATED ASSAULT","5216 STANLEY DR","LITTLE ROCK","AR",72209,34.67289,-92.338013,"5216 STANLEY DR
LITTLE ROCK, AR 72209
(34.67289, -92.338013)","2017-10-01","Oct",2017,"Sun",11
"12686","10-01-2017 11:00:00 AM","2017-122789","82","13A","AGGRAVATED ASSAULT","5216 STANLEY DR","LITTLE ROCK","AR",72209,34.67289,-92.338013,"5216 STANLEY DR
LITTLE ROCK, AR 72209
(34.67289, -92.338013)","2017-10-01","Oct",2017,"Sun",11
"12687","10-01-2017 03:54:00 PM","2017-122792","64","23H","ALL OTHER LARCENY","11911 MARA LYNN RD","LITTLE ROCK","AR",72211,34.75779,-92.405573,"11911 MARA LYNN RD
LITTLE ROCK, AR 72211
(34.75779, -92.405573)","2017-10-01","Oct",2017,"Sun",15
"12688","09-28-2017 01:00:00 AM","2017-122806","80","23H","ALL OTHER LARCENY","5810 HUTSELL RD","LITTLE ROCK","AR",72209,34.694794,-92.341262,"5810 HUTSELL RD
LITTLE ROCK, AR 72209
(34.694794, -92.341262)","2017-09-28","Sep",2017,"Thu",1
"12689","10-01-2017 06:14:00 PM","2017-122839","91","23H","ALL OTHER LARCENY","9510 WOODFORD DR","LITTLE ROCK","AR",72209,34.665195,-92.372962,"9510 WOODFORD DR
LITTLE ROCK, AR 72209
(34.665195, -92.372962)","2017-10-01","Oct",2017,"Sun",18
"12690","10-01-2017 07:32:00 PM","2017-122878","90","23D","THEFT FROM BUILDING","7500 S UNIVERSITY AVE","LITTLE ROCK","AR",72209,34.679524,-92.353965,"7500 S UNIVERSITY AVE
LITTLE ROCK, AR 72209
(34.679524, -92.353965)","2017-10-01","Oct",2017,"Sun",19
"12691","10-01-2017 09:04:00 PM","2017-122919","90","13A","AGGRAVATED ASSAULT","21 REMINGTON DR","LITTLE ROCK","AR",72204,34.711442,-92.395718,"21 REMINGTON DR
LITTLE ROCK, AR 72204
(34.711442, -92.395718)","2017-10-01","Oct",2017,"Sun",21
"12692","10-01-2017 08:30:00 PM","2017-122921","40","23D","THEFT FROM BUILDING","311 E 8TH ST","LITTLE ROCK","AR",72202,34.740808,-92.268746,"311 E 8TH ST
LITTLE ROCK, AR 72202
(34.740808, -92.268746)","2017-10-01","Oct",2017,"Sun",20
"12693","08-26-2017 11:00:00 AM","2017-122922","42","240","MOTOR VEHICLE THEFT","3201 BANKHEAD DR","LITTLE ROCK","AR",72206,34.715227,-92.224337,"3201 BANKHEAD DR
LITTLE ROCK, AR 72206
(34.715227, -92.224337)","2017-08-26","Aug",2017,"Sat",11
"12694","10-01-2017 09:43:00 PM","2017-122933","64","13A","AGGRAVATED ASSAULT","11700 COLONEL GLENN RD","LITTLE ROCK","AR",72210,34.712094,-92.405781,"11700 COLONEL GLENN RD
LITTLE ROCK, AR 72210
(34.712094, -92.405781)","2017-10-01","Oct",2017,"Sun",21
"12695","10-01-2017 09:43:00 PM","2017-122933","64","13A","AGGRAVATED ASSAULT","11700 COLONEL GLENN RD","LITTLE ROCK","AR",72210,34.712094,-92.405781,"11700 COLONEL GLENN RD
LITTLE ROCK, AR 72210
(34.712094, -92.405781)","2017-10-01","Oct",2017,"Sun",21
"12696","10-01-2017 09:43:00 PM","2017-122933","64","13A","AGGRAVATED ASSAULT","11700 COLONEL GLENN RD","LITTLE ROCK","AR",72210,34.712094,-92.405781,"11700 COLONEL GLENN RD
LITTLE ROCK, AR 72210
(34.712094, -92.405781)","2017-10-01","Oct",2017,"Sun",21
"12697","10-01-2017 09:43:00 PM","2017-122933","64","13A","AGGRAVATED ASSAULT","11700 COLONEL GLENN RD","LITTLE ROCK","AR",72210,34.712094,-92.405781,"11700 COLONEL GLENN RD
LITTLE ROCK, AR 72210
(34.712094, -92.405781)","2017-10-01","Oct",2017,"Sun",21
"12698","10-01-2017 10:00:00 PM","2017-122940","64","23F","THEFT FROM MOTOR VEHICLE","9501 BAPTIST HEALTH DR","LITTLE ROCK","AR",72205,34.744895,-92.378343,"9501 BAPTIST HEALTH DR
LITTLE ROCK, AR 72205
(34.744895, -92.378343)","2017-10-01","Oct",2017,"Sun",22
"12699","10-02-2017 01:06:00 AM","2017-122993","62","220","BURGLARY/B&E","9215 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.71006,-92.378237,"9215 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.71006, -92.378237)","2017-10-02","Oct",2017,"Mon",1
"12700","10-02-2017 01:38:00 AM","2017-123002","82","23F","THEFT FROM MOTOR VEHICLE","15 SAXONY CIR","LITTLE ROCK","AR",72209,34.665172,-92.348388,"15 SAXONY CIR
LITTLE ROCK, AR 72209
(34.665172, -92.348388)","2017-10-02","Oct",2017,"Mon",1
"12701","10-01-2017 07:00:00 PM","2017-123003","50","23F","THEFT FROM MOTOR VEHICLE","5209 I ST","LITTLE ROCK","AR",72205,34.760372,-92.331244,"5209 I ST
LITTLE ROCK, AR 72205
(34.760372, -92.331244)","2017-10-01","Oct",2017,"Sun",19
"12702","09-29-2017 08:30:00 AM","2017-123010","91","220","BURGLARY/B&E","7513 SHADY GROVE RD","LITTLE ROCK","AR",72209,34.648273,-92.363303,"7513 SHADY GROVE RD
LITTLE ROCK, AR 72209
(34.648273, -92.363303)","2017-09-29","Sep",2017,"Fri",8
"12703","09-30-2017 05:00:00 PM","2017-123040","70","23G","THEFT OF MOTOR VEHICLE PARTS","4710 SAM PECK RD","LITTLE ROCK","AR",72223,34.795679,-92.4149,"4710 SAM PECK RD
LITTLE ROCK, AR 72223
(34.795679, -92.4149)","2017-09-30","Sep",2017,"Sat",17
"12704","10-01-2017 10:00:00 PM","2017-123043","52","23G","THEFT OF MOTOR VEHICLE PARTS","2113 W 23RD ST","LITTLE ROCK","AR",72206,34.727379,-92.297028,"2113 W 23RD ST
LITTLE ROCK, AR 72206
(34.727379, -92.297028)","2017-10-01","Oct",2017,"Sun",22
"12705","10-01-2017 09:00:00 PM","2017-123060","82","23F","THEFT FROM MOTOR VEHICLE","34 SAXONY CIR","LITTLE ROCK","AR",72209,34.664534,-92.349586,"34 SAXONY CIR
LITTLE ROCK, AR 72209
(34.664534, -92.349586)","2017-10-01","Oct",2017,"Sun",21
"12706","10-01-2017 09:00:00 PM","2017-123068","82","23F","THEFT FROM MOTOR VEHICLE","32 SAXONY CIR","LITTLE ROCK","AR",72209,34.664575,-92.349561,"32 SAXONY CIR
LITTLE ROCK, AR 72209
(34.664575, -92.349561)","2017-10-01","Oct",2017,"Sun",21
"12707","09-30-2017 10:00:00 AM","2017-123069","40","220","BURGLARY/B&E","401 E DAISY L GATSON BATES DR","LITTLE ROCK","AR",72202,34.734836,-92.269226,"401 E DAISY L GATSON BATES DR
LITTLE ROCK, AR 72202
(34.734836, -92.269226)","2017-09-30","Sep",2017,"Sat",10
"12708","09-30-2017 12:00:00 PM","2017-123097","81","23F","THEFT FROM MOTOR VEHICLE","6101 W 65TH ST","LITTLE ROCK","AR",72209,34.690801,-92.346093,"6101 W 65TH ST
LITTLE ROCK, AR 72209
(34.690801, -92.346093)","2017-09-30","Sep",2017,"Sat",12
"12709","10-02-2017 07:30:00 AM","2017-123103","54","240","MOTOR VEHICLE THEFT","4123 W 10TH ST","LITTLE ROCK","AR",72204,34.742432,-92.319927,"4123 W 10TH ST
LITTLE ROCK, AR 72204
(34.742432, -92.319927)","2017-10-02","Oct",2017,"Mon",7
"12710","10-02-2017 10:10:00 AM","2017-123107","82","23D","THEFT FROM BUILDING","1619 REBSAMEN PARK RD","LITTLE ROCK","AR",72209,34.765292,-92.310104,"1619 REBSAMEN PARK RD
LITTLE ROCK, AR 72209
(34.765292, -92.310104)","2017-10-02","Oct",2017,"Mon",10
"12711","09-27-2017 03:00:00 PM","2017-123115","53","23H","ALL OTHER LARCENY","1001 S WOODROW ST","LITTLE ROCK","AR",72204,34.742001,-92.305664,"1001 S WOODROW ST
LITTLE ROCK, AR 72204
(34.742001, -92.305664)","2017-09-27","Sep",2017,"Wed",15
"12712","09-30-2017 05:00:00 PM","2017-123118","70","23H","ALL OTHER LARCENY","1 COUNTY FARM RD","LITTLE ROCK","AR",72223,34.812616,-92.404371,"1 COUNTY FARM RD
LITTLE ROCK, AR 72223
(34.812616, -92.404371)","2017-09-30","Sep",2017,"Sat",17
"12713","10-01-2017 09:00:00 PM","2017-123133","93","23G","THEFT OF MOTOR VEHICLE PARTS","7 WIMBLEDON GREEN CIR","LITTLE ROCK","AR",72210,34.670473,-92.427371,"7 WIMBLEDON GREEN CIR
LITTLE ROCK, AR 72210
(34.670473, -92.427371)","2017-10-01","Oct",2017,"Sun",21
"12714","09-30-2017 10:00:00 AM","2017-123134","64","220","BURGLARY/B&E","420 MARKHAM MESA PL","LITTLE ROCK","AR",72211,34.757605,-92.401374,"420 MARKHAM MESA PL
LITTLE ROCK, AR 72211
(34.757605, -92.401374)","2017-09-30","Sep",2017,"Sat",10
"12715","10-01-2017 06:15:00 PM","2017-123139","50","23D","THEFT FROM BUILDING","1619 REBSAMEN PARK RD","LITTLE ROCK","AR",72202,34.765292,-92.310104,"1619 REBSAMEN PARK RD
LITTLE ROCK, AR 72202
(34.765292, -92.310104)","2017-10-01","Oct",2017,"Sun",18
"12716","09-30-2017 09:47:00 PM","2017-123150","40","23H","ALL OTHER LARCENY","400 W MARKHAM ST","LITTLE ROCK","AR",72201,34.7486,-92.274055,"400 W MARKHAM ST
LITTLE ROCK, AR 72201
(34.7486, -92.274055)","2017-09-30","Sep",2017,"Sat",21
"12717","10-01-2017 03:45:00 AM","2017-123152","61","220","BURGLARY/B&E","7901 W CAPITOL AVE","LITTLE ROCK","AR",72205,34.749481,-92.364372,"7901 W CAPITOL AVE
LITTLE ROCK, AR 72205
(34.749481, -92.364372)","2017-10-01","Oct",2017,"Sun",3
"12718","09-29-2017 07:00:00 PM","2017-123174","72","23F","THEFT FROM MOTOR VEHICLE","21501 CANTRELL RD","LITTLE ROCK","AR",72227,NA,NA,"21501 CANTRELL RD
LITTLE ROCK, AR 72227","2017-09-29","Sep",2017,"Fri",19
"12719","10-02-2017 12:36:00 PM","2017-123175","82","220","BURGLARY/B&E","5216 STANLEY DR","LITTLE ROCK","AR",72209,34.665562,-92.33701,"5216 STANLEY DR
LITTLE ROCK, AR 72209
(34.665562, -92.33701)","2017-10-02","Oct",2017,"Mon",12
"12720","09-30-2017 11:00:00 PM","2017-123180","40","23H","ALL OTHER LARCENY","100 S ROCK ST","LITTLE ROCK","AR",72201,34.747608,-92.266716,"100 S ROCK ST
LITTLE ROCK, AR 72201
(34.747608, -92.266716)","2017-09-30","Sep",2017,"Sat",23
"12721","10-01-2017 07:00:00 AM","2017-123182","82","240","MOTOR VEHICLE THEFT","5813 BASELINE RD","LITTLE ROCK","AR",72209,34.669003,-92.340803,"5813 BASELINE RD
LITTLE ROCK, AR 72209
(34.669003, -92.340803)","2017-10-01","Oct",2017,"Sun",7
"12722","09-10-2017 08:00:00 AM","2017-123184","42","240","MOTOR VEHICLE THEFT","1 AIRPORT RD","LITTLE ROCK","AR",72202,34.727768,-92.219315,"1 AIRPORT RD
LITTLE ROCK, AR 72202
(34.727768, -92.219315)","2017-09-10","Sep",2017,"Sun",8
"12723","10-02-2017 01:11:00 PM","2017-123192","81","23F","THEFT FROM MOTOR VEHICLE","7000 INTERSTATE 30","LITTLE ROCK","AR",72209,34.682387,-92.311514,"7000 INTERSTATE 30
LITTLE ROCK, AR 72209
(34.682387, -92.311514)","2017-10-02","Oct",2017,"Mon",13
"12724","10-01-2017 08:00:00 AM","2017-123193","50","23H","ALL OTHER LARCENY","2911 N PIERCE ST","LITTLE ROCK","AR",72207,34.778938,-92.338079,"2911 N PIERCE ST
LITTLE ROCK, AR 72207
(34.778938, -92.338079)","2017-10-01","Oct",2017,"Sun",8
"12725","10-02-2017 12:45:00 PM","2017-123196","64","23C","SHOPLIFTING","2700 S SHACKLEFORD RD","LITTLE ROCK","AR",72205,34.734314,-92.394646,"2700 S SHACKLEFORD RD
LITTLE ROCK, AR 72205
(34.734314, -92.394646)","2017-10-02","Oct",2017,"Mon",12
"12726","09-29-2017 04:00:00 PM","2017-123203","81","23F","THEFT FROM MOTOR VEHICLE","3000 W 68TH ST","LITTLE ROCK","AR",72209,34.686777,-92.311018,"3000 W 68TH ST
LITTLE ROCK, AR 72209
(34.686777, -92.311018)","2017-09-29","Sep",2017,"Fri",16
"12727","09-30-2017 06:30:00 PM","2017-123209","90","23G","THEFT OF MOTOR VEHICLE PARTS","5200 S UNIVERSITY AVE","LITTLE ROCK","AR",72209,34.702345,-92.344832,"5200 S UNIVERSITY AVE
LITTLE ROCK, AR 72209
(34.702345, -92.344832)","2017-09-30","Sep",2017,"Sat",18
"12728","10-02-2017 02:00:00 PM","2017-123212","50","23F","THEFT FROM MOTOR VEHICLE","3700 CEDAR HILL RD.","LITTLE ROCK","AR",72204,34.740431,-92.312452,"3700 CEDAR HILL RD.
LITTLE ROCK, AR 72204
(34.740431, -92.312452)","2017-10-02","Oct",2017,"Mon",14
"12729","10-02-2017 10:30:00 AM","2017-123217","82","23D","THEFT FROM BUILDING","9417 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.665106,-92.344545,"9417 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.665106, -92.344545)","2017-10-02","Oct",2017,"Mon",10
"12730","10-01-2017 05:00:00 PM","2017-123233","81","23H","ALL OTHER LARCENY","6432 TULIP RD","LITTLE ROCK","AR",72209,34.675586,-92.348958,"6432 TULIP RD
LITTLE ROCK, AR 72209
(34.675586, -92.348958)","2017-10-01","Oct",2017,"Sun",17
"12731","10-02-2017 03:12:00 PM","2017-123235","70","23C","SHOPLIFTING","11525 CANTRELL RD","LITTLE ROCK","AR",72212,34.794647,-92.400993,"11525 CANTRELL RD
LITTLE ROCK, AR 72212
(34.794647, -92.400993)","2017-10-02","Oct",2017,"Mon",15
"12732","10-02-2017 09:00:00 AM","2017-123253","60","23H","ALL OTHER LARCENY","1101 N MISSISSIPPI ST","LITTLE ROCK","AR",72207,34.762038,-92.358468,"1101 N MISSISSIPPI ST
LITTLE ROCK, AR 72207
(34.762038, -92.358468)","2017-10-02","Oct",2017,"Mon",9
"12733","10-02-2017 08:00:00 AM","2017-123273","54","23D","THEFT FROM BUILDING","1415 FAIR PARK BLVD","LITTLE ROCK","AR",72204,34.738557,-92.334584,"1415 FAIR PARK BLVD
LITTLE ROCK, AR 72204
(34.738557, -92.334584)","2017-10-02","Oct",2017,"Mon",8
"12734","10-02-2017 09:00:00 AM","2017-123277","80","220","BURGLARY/B&E","4725 HOFFMAN RD","LITTLE ROCK","AR",72209,34.69735,-92.329376,"4725 HOFFMAN RD
LITTLE ROCK, AR 72209
(34.69735, -92.329376)","2017-10-02","Oct",2017,"Mon",9
"12735","10-01-2017 08:00:00 PM","2017-123280","80","220","BURGLARY/B&E","46 HILL LN","LITTLE ROCK","AR",72209,34.700333,-92.334474,"46 HILL LN
LITTLE ROCK, AR 72209
(34.700333, -92.334474)","2017-10-01","Oct",2017,"Sun",20
"12736","10-02-2017 05:23:00 PM","2017-123307","62","23C","SHOPLIFTING","6420 COLONEL GLENN RD","LITTLE ROCK","AR",72204,34.718123,-92.348512,"6420 COLONEL GLENN RD
LITTLE ROCK, AR 72204
(34.718123, -92.348512)","2017-10-02","Oct",2017,"Mon",17
"12737","09-29-2017 08:00:00 AM","2017-123311","71","23D","THEFT FROM BUILDING","12111 HINSON RD","LITTLE ROCK","AR",72212,34.772615,-92.40732,"12111 HINSON RD
LITTLE ROCK, AR 72212
(34.772615, -92.40732)","2017-09-29","Sep",2017,"Fri",8
"12738","09-29-2017 09:00:00 PM","2017-123312","71","23D","THEFT FROM BUILDING","12111 HINSON RD","LITTLE ROCK","AR",72212,34.772615,-92.40732,"12111 HINSON RD
LITTLE ROCK, AR 72212
(34.772615, -92.40732)","2017-09-29","Sep",2017,"Fri",21
"12739","10-02-2017 05:58:00 PM","2017-123325","80","13A","AGGRAVATED ASSAULT","16 ROLLING LN","LITTLE ROCK","AR",72209,34.699851,-92.335374,"16 ROLLING LN
LITTLE ROCK, AR 72209
(34.699851, -92.335374)","2017-10-02","Oct",2017,"Mon",17
"12740","10-02-2017 06:00:00 PM","2017-123333","81","23F","THEFT FROM MOTOR VEHICLE","6424 TULIP RD","LITTLE ROCK","AR",72209,34.675482,-92.348981,"6424 TULIP RD
LITTLE ROCK, AR 72209
(34.675482, -92.348981)","2017-10-02","Oct",2017,"Mon",18
"12741","06-10-2017 08:00:00 AM","2017-123336","64","23D","THEFT FROM BUILDING","11400 W MARKHAM ST","LITTLE ROCK","AR",72211,34.753987,-92.401936,"11400 W MARKHAM ST
LITTLE ROCK, AR 72211
(34.753987, -92.401936)","2017-06-10","Jun",2017,"Sat",8
"12742","10-02-2017 06:27:00 PM","2017-123342","81","23C","SHOPLIFTING","8824 GEYER SPRINGS RD","LITTLE ROCK","AR",72209,34.669221,-92.344341,"8824 GEYER SPRINGS RD
LITTLE ROCK, AR 72209
(34.669221, -92.344341)","2017-10-02","Oct",2017,"Mon",18
"12743","08-01-2017 06:39:00 PM","2017-123343","64","23D","THEFT FROM BUILDING","109 MARKHAM PARK DR","LITTLE ROCK","AR",72211,34.754883,-92.404518,"109 MARKHAM PARK DR
LITTLE ROCK, AR 72211
(34.754883, -92.404518)","2017-08-01","Aug",2017,"Tue",18
"12744","10-02-2017 03:00:00 PM","2017-123351","81","23F","THEFT FROM MOTOR VEHICLE","5300 BASELINE RD","LITTLE ROCK","AR",72209,34.668816,-92.336563,"5300 BASELINE RD
LITTLE ROCK, AR 72209
(34.668816, -92.336563)","2017-10-02","Oct",2017,"Mon",15
